order,recipe,repeat_id,source_selection_id,label,image_id,source_path,input_folder,input_filename,output_path,input_sha256,output_sha256
34,video_call_frame_capture,rep_01,rtv03_hair_brush_09,hair_brush,15550,data/raw/mini_cure_or/test/15550.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1864.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15550.jpg,ce8c916982ac63840347acf0c145555f5f134a4bc846ecfa2ae6ad419923bd78,ce8c916982ac63840347acf0c145555f5f134a4bc846ecfa2ae6ad419923bd78
35,video_call_frame_capture,rep_01,rtv03_hair_brush_10,hair_brush,15874,data/raw/mini_cure_or/test/15874.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1865.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15874.jpg,1baa7adab00dedcf1648f4e4813d6df34c0ecfe06d28013fe80b66b67b66652b,1baa7adab00dedcf1648f4e4813d6df34c0ecfe06d28013fe80b66b67b66652b
36,video_call_frame_capture,rep_01,rtv03_lg_cell_phone_03,lg_cell_phone,11291,data/raw/mini_cure_or/test/11291.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1866.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11291.jpg,a5151c3579fbd99af3b0487412b9787d2fa4cd34704ed610698df7aef1ddea83,a5151c3579fbd99af3b0487412b9787d2fa4cd34704ed610698df7aef1ddea83
37,video_call_frame_capture,rep_01,rtv03_lg_cell_phone_05,lg_cell_phone,12550,data/raw/mini_cure_or/test/12550.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1867.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12550.jpg,19850388c4180908e75c07b0717855714fcc2bd3bbcc47d06161ca534cbb5ae4,19850388c4180908e75c07b0717855714fcc2bd3bbcc47d06161ca534cbb5ae4
38,video_call_frame_capture,rep_01,rtv03_lg_cell_phone_06,lg_cell_phone,12704,data/raw/mini_cure_or/test/12704.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1868.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12704.jpg,e290c4f97798fa7bf1c1e4675494727604751e68666d32e11fe689a71c522926,e290c4f97798fa7bf1c1e4675494727604751e68666d32e11fe689a71c522926
39,video_call_frame_capture,rep_01,rtv03_lg_cell_phone_07,lg_cell_phone,13780,data/raw/mini_cure_or/test/13780.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1869.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13780.jpg,b3ea23349b292dc44434cf92af71298239cb4d2851203eba879fe3ccdc543c47,b3ea23349b292dc44434cf92af71298239cb4d2851203eba879fe3ccdc543c47
40,video_call_frame_capture,rep_01,rtv03_lg_cell_phone_08,lg_cell_phone,13870,data/raw/mini_cure_or/test/13870.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1870.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13870.jpg,a714b9ed4725f46160d9f8b9d0b643d288d7a68ad6e7b490a361a3bedba07d7e,a714b9ed4725f46160d9f8b9d0b643d288d7a68ad6e7b490a361a3bedba07d7e
41,video_call_frame_capture,rep_01,rtv03_lg_cell_phone_09,lg_cell_phone,13897,data/raw/mini_cure_or/test/13897.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1871.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13897.jpg,b86785ecd2d483b47ec6a19a146ba516bcf4bdb39e38cd47241df30247174648,b86785ecd2d483b47ec6a19a146ba516bcf4bdb39e38cd47241df30247174648
42,video_call_frame_capture,rep_01,rtv03_lg_cell_phone_10,lg_cell_phone,15164,data/raw/mini_cure_or/test/15164.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1872.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15164.jpg,8079087b10450c907a7ebc62a7d0284987196b022c76bf6a7c37d15f353038fb,8079087b10450c907a7ebc62a7d0284987196b022c76bf6a7c37d15f353038fb
43,video_call_frame_capture,rep_01,rtv03_pan_04,pan,11608,data/raw/mini_cure_or/test/11608.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1873.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11608.jpg,6b05fc49a67b7ee09cd2b0009667d9066eb39f9b454e705809eb53791497ed5b,6b05fc49a67b7ee09cd2b0009667d9066eb39f9b454e705809eb53791497ed5b
44,video_call_frame_capture,rep_01,rtv03_pan_05,pan,12582,data/raw/mini_cure_or/test/12582.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1874.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12582.jpg,7e9fde9f145967b93442de374f39b8735fcc88ea6c7ba3737ddebc04bd5af9d5,7e9fde9f145967b93442de374f39b8735fcc88ea6c7ba3737ddebc04bd5af9d5
45,video_call_frame_capture,rep_01,rtv03_pan_06,pan,12844,data/raw/mini_cure_or/test/12844.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1875.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12844.jpg,1872e3f7f94b0e21266d76f1b7a7fdb245e87e2dd7d57313b3aaccc051ca132d,1872e3f7f94b0e21266d76f1b7a7fdb245e87e2dd7d57313b3aaccc051ca132d
46,video_call_frame_capture,rep_01,rtv03_pan_07,pan,13142,data/raw/mini_cure_or/test/13142.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1876.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13142.jpg,519e07e857af3d2ad38987acc119e1d39cfca5a349d0a67fa3a131ee82661135,519e07e857af3d2ad38987acc119e1d39cfca5a349d0a67fa3a131ee82661135
47,video_call_frame_capture,rep_01,rtv03_pan_08,pan,14382,data/raw/mini_cure_or/test/14382.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1877.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14382.jpg,9de6f7ebefc47dc99ff0399bf5b6a63fe0662f74489ebd045168a39b23167705,9de6f7ebefc47dc99ff0399bf5b6a63fe0662f74489ebd045168a39b23167705
48,video_call_frame_capture,rep_01,rtv03_pan_09,pan,15772,data/raw/mini_cure_or/test/15772.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1878.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15772.jpg,bd0c6c7e5c8717c945140f042f16e2aaf0f09485cedc7d986a389faf7b56e7c2,bd0c6c7e5c8717c945140f042f16e2aaf0f09485cedc7d986a389faf7b56e7c2
49,video_call_frame_capture,rep_01,rtv03_pan_10,pan,15808,data/raw/mini_cure_or/test/15808.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1879.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15808.jpg,c70428fcd49d61e5be46327c48e2eb12a246669515cee6f87be7a34c0c96785c,c70428fcd49d61e5be46327c48e2eb12a246669515cee6f87be7a34c0c96785c
50,video_call_frame_capture,rep_01,rtv03_shoes_02,shoes,10854,data/raw/mini_cure_or/test/10854.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1880.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/10854.jpg,025b5caafc732d999516b5a4b07bee123680daa3523eaa131f8c4b339f344163,025b5caafc732d999516b5a4b07bee123680daa3523eaa131f8c4b339f344163
51,video_call_frame_capture,rep_01,rtv03_shoes_04,shoes,12605,data/raw/mini_cure_or/test/12605.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1881.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12605.jpg,e2730e0bcaf3340cb2676311f4e12634d0a6064b5cb722711ea6067734645cc2,e2730e0bcaf3340cb2676311f4e12634d0a6064b5cb722711ea6067734645cc2
52,video_call_frame_capture,rep_01,rtv03_shoes_05,shoes,13037,data/raw/mini_cure_or/test/13037.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1882.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13037.jpg,e132d2dd21f4955edc5c6df638ceb24e54c0d4f30ac9c63932e5a70570890cd4,e132d2dd21f4955edc5c6df638ceb24e54c0d4f30ac9c63932e5a70570890cd4
53,video_call_frame_capture,rep_01,rtv03_shoes_07,shoes,13819,data/raw/mini_cure_or/test/13819.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1883.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13819.jpg,3263a44a2e509b722a1671e85b25e6d224396238c4e5416739bac630df9a00f6,3263a44a2e509b722a1671e85b25e6d224396238c4e5416739bac630df9a00f6
54,video_call_frame_capture,rep_01,rtv03_shoes_08,shoes,14426,data/raw/mini_cure_or/test/14426.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1884.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14426.jpg,a691e95283784c21bdf8fce5b25b3268eee9e0e7feb0a5c9cec7dcc984f696a5,a691e95283784c21bdf8fce5b25b3268eee9e0e7feb0a5c9cec7dcc984f696a5
55,video_call_frame_capture,rep_01,rtv03_shoes_09,shoes,14640,data/raw/mini_cure_or/test/14640.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1885.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14640.jpg,bba74527d55981317a501057eb121251121a2da4d74921e1d79ad122b8999b66,bba74527d55981317a501057eb121251121a2da4d74921e1d79ad122b8999b66
56,video_call_frame_capture,rep_01,rtv03_shoes_10,shoes,15631,data/raw/mini_cure_or/test/15631.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1886.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15631.jpg,3ed03e6fa8b8f7d3ac8a12b5cf93aa760f3280eafceb33a3a28396c5bc580e46,3ed03e6fa8b8f7d3ac8a12b5cf93aa760f3280eafceb33a3a28396c5bc580e46
57,video_call_frame_capture,rep_01,rtv03_toy_04,toy,13864,data/raw/mini_cure_or/test/13864.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1887.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13864.jpg,2399ea3e15a7af6a4f1a0537474c3a02a7d6145f91fd9c888bba2e9e151788b4,2399ea3e15a7af6a4f1a0537474c3a02a7d6145f91fd9c888bba2e9e151788b4
58,video_call_frame_capture,rep_01,rtv03_toy_05,toy,13931,data/raw/mini_cure_or/test/13931.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1888.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13931.jpg,3a2f2cb481e8b4b65170778a125a2c97be581189d551ebbb7e2e2c80b1151336,3a2f2cb481e8b4b65170778a125a2c97be581189d551ebbb7e2e2c80b1151336
59,video_call_frame_capture,rep_01,rtv03_toy_06,toy,15247,data/raw/mini_cure_or/test/15247.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1889.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15247.jpg,c2bfedae986f087f00f42fe636a9aa6bf75fd7d2b1c1bef675447e2da512142f,c2bfedae986f087f00f42fe636a9aa6bf75fd7d2b1c1bef675447e2da512142f
60,video_call_frame_capture,rep_01,rtv03_toy_07,toy,15321,data/raw/mini_cure_or/test/15321.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1890.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15321.jpg,464a819871f41637e8c6df5d150dcb92fd1f5ab29ced3eeaa81ebd8f4d07430d,464a819871f41637e8c6df5d150dcb92fd1f5ab29ced3eeaa81ebd8f4d07430d
61,video_call_frame_capture,rep_01,rtv03_toy_08,toy,15600,data/raw/mini_cure_or/test/15600.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1891.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15600.jpg,ca4ab3cf6eed5ec731b4f6fef433ac06561e51449a48387a9154c7e7010edf01,ca4ab3cf6eed5ec731b4f6fef433ac06561e51449a48387a9154c7e7010edf01
62,video_call_frame_capture,rep_01,rtv03_toy_09,toy,16118,data/raw/mini_cure_or/test/16118.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1892.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16118.jpg,c1f994338ed75857673a1289df17e3ec8b02f0322a10f1d9c8e4e24b820b42cb,c1f994338ed75857673a1289df17e3ec8b02f0322a10f1d9c8e4e24b820b42cb
63,video_call_frame_capture,rep_01,rtv03_toy_10,toy,16499,data/raw/mini_cure_or/test/16499.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1893.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16499.jpg,bc9091fb6e6ae0673424d657f698a382002da6121b5f08896faedeeab1bba164,bc9091fb6e6ae0673424d657f698a382002da6121b5f08896faedeeab1bba164
64,video_call_frame_capture,rep_01,rtv03_training_marker_cone_04,training_marker_cone,13638,data/raw/mini_cure_or/test/13638.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1894.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13638.jpg,7737be26cd6290339444e7f6e0e8f826fe84f8c6e06a29f4b5a61d5670d3294e,7737be26cd6290339444e7f6e0e8f826fe84f8c6e06a29f4b5a61d5670d3294e
65,video_call_frame_capture,rep_01,rtv03_training_marker_cone_05,training_marker_cone,14003,data/raw/mini_cure_or/test/14003.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1895.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14003.jpg,5e810f22875a2943321c87889ab775acfcbf149ffa52bfac01acb3693aaffafa,5e810f22875a2943321c87889ab775acfcbf149ffa52bfac01acb3693aaffafa
66,video_call_frame_capture,rep_01,rtv03_training_marker_cone_06,training_marker_cone,14029,data/raw/mini_cure_or/test/14029.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1896.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14029.jpg,29fe210567c47e637666108cc18b35f30e76493d46920fee83c39b8622819556,29fe210567c47e637666108cc18b35f30e76493d46920fee83c39b8622819556
67,video_call_frame_capture,rep_01,rtv03_training_marker_cone_07,training_marker_cone,14751,data/raw/mini_cure_or/test/14751.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1897.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14751.jpg,ba40df0fba31d7e0156176f6fd81cb2a6d6fd0b4bccbdcbfc2e4261e06afc921,ba40df0fba31d7e0156176f6fd81cb2a6d6fd0b4bccbdcbfc2e4261e06afc921
68,video_call_frame_capture,rep_01,rtv03_training_marker_cone_08,training_marker_cone,14901,data/raw/mini_cure_or/test/14901.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1898.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14901.jpg,754fd571464ddbe30fac044b3a6cbb5cbf9a5604b920f67be4ede09999b66e48,754fd571464ddbe30fac044b3a6cbb5cbf9a5604b920f67be4ede09999b66e48
69,video_call_frame_capture,rep_01,rtv03_training_marker_cone_09,training_marker_cone,15604,data/raw/mini_cure_or/test/15604.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1899.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15604.jpg,e47401fb604be43dcbde1ad812c6691c375ec0aa06171f8d4d4168d5e38ed04a,e47401fb604be43dcbde1ad812c6691c375ec0aa06171f8d4d4168d5e38ed04a
70,video_call_frame_capture,rep_01,rtv03_training_marker_cone_10,training_marker_cone,15877,data/raw/mini_cure_or/test/15877.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1900.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15877.jpg,7af9310efd26cef350c662f856399093d9e41d7d1378b816082e6b53cb23d4f3,7af9310efd26cef350c662f856399093d9e41d7d1378b816082e6b53cb23d4f3
1,video_call_frame_capture,rep_02,rtv03_baseball_03,baseball,11442,data/raw/mini_cure_or/test/11442.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2064.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11442.jpg,6022bf5f3cc1ea8b6e6667fba82ff96727137e436e6750b4157e961b14f85380,6022bf5f3cc1ea8b6e6667fba82ff96727137e436e6750b4157e961b14f85380
2,video_call_frame_capture,rep_02,rtv03_baseball_05,baseball,13590,data/raw/mini_cure_or/test/13590.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2065.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13590.jpg,68c4570f9b3d06b1857ed403b1793a2a0ead140d54450cc6efce8652c27088fb,68c4570f9b3d06b1857ed403b1793a2a0ead140d54450cc6efce8652c27088fb
3,video_call_frame_capture,rep_02,rtv03_baseball_06,baseball,13724,data/raw/mini_cure_or/test/13724.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2066.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13724.jpg,e22dd60e2ea0e1e98d3b796383c05302dcf15eaa14e4e2a7823cb579131864f4,e22dd60e2ea0e1e98d3b796383c05302dcf15eaa14e4e2a7823cb579131864f4
4,video_call_frame_capture,rep_02,rtv03_baseball_07,baseball,14773,data/raw/mini_cure_or/test/14773.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2067.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14773.jpg,5a4c66240bfeb393c8b204a3c1a623a8c34e8298c41902805c34ab0da3b068d3,5a4c66240bfeb393c8b204a3c1a623a8c34e8298c41902805c34ab0da3b068d3
5,video_call_frame_capture,rep_02,rtv03_baseball_08,baseball,15024,data/raw/mini_cure_or/test/15024.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2068.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15024.jpg,9eb7f0a5ca1d44603dcc0c9afa26bf057a3ddb775f69ad3ebf0919dfbbd68618,9eb7f0a5ca1d44603dcc0c9afa26bf057a3ddb775f69ad3ebf0919dfbbd68618
6,video_call_frame_capture,rep_02,rtv03_baseball_09,baseball,15309,data/raw/mini_cure_or/test/15309.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2069.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15309.jpg,61c9e299fc13d822ab685395517429b5032c21e82eee2ff3997b10ee8d7caa92,61c9e299fc13d822ab685395517429b5032c21e82eee2ff3997b10ee8d7caa92
7,video_call_frame_capture,rep_02,rtv03_baseball_10,baseball,15621,data/raw/mini_cure_or/test/15621.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2070.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15621.jpg,4755d0c2a94ceec9d395aa417697b2af7a876e850ba2c91649ad66456cdc51a5,4755d0c2a94ceec9d395aa417697b2af7a876e850ba2c91649ad66456cdc51a5
8,video_call_frame_capture,rep_02,rtv03_calcium_bottle_04,calcium_bottle,14220,data/raw/mini_cure_or/test/14220.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2071.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14220.jpg,182cb7bc9d25e89045bd433b7fa30f9009440d02bfde1cf9afb8482595e537fc,182cb7bc9d25e89045bd433b7fa30f9009440d02bfde1cf9afb8482595e537fc
9,video_call_frame_capture,rep_02,rtv03_calcium_bottle_05,calcium_bottle,14405,data/raw/mini_cure_or/test/14405.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2072.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14405.jpg,fa172de67fea38f8b30b4b231ef91e1a135617ea7ca8b79bf0cada0ee1c9d764,fa172de67fea38f8b30b4b231ef91e1a135617ea7ca8b79bf0cada0ee1c9d764
10,video_call_frame_capture,rep_02,rtv03_calcium_bottle_06,calcium_bottle,14978,data/raw/mini_cure_or/test/14978.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2073.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14978.jpg,4d531ee7333b7fe458b7ec7b57604ad24934ba6d6ba42c8343edf050fc43579b,4d531ee7333b7fe458b7ec7b57604ad24934ba6d6ba42c8343edf050fc43579b
11,video_call_frame_capture,rep_02,rtv03_calcium_bottle_07,calcium_bottle,15012,data/raw/mini_cure_or/test/15012.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2074.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15012.jpg,e2d322828eed4da10d50243a288b8bc497fe753ad9600ad65ac847b3c71f8a94,e2d322828eed4da10d50243a288b8bc497fe753ad9600ad65ac847b3c71f8a94
12,video_call_frame_capture,rep_02,rtv03_calcium_bottle_08,calcium_bottle,15207,data/raw/mini_cure_or/test/15207.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2075.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15207.jpg,c8786486e49f59a17fd0ff73822c64eaeaa314cf6053d75260b4acebf499b3bb,c8786486e49f59a17fd0ff73822c64eaeaa314cf6053d75260b4acebf499b3bb
13,video_call_frame_capture,rep_02,rtv03_calcium_bottle_09,calcium_bottle,15222,data/raw/mini_cure_or/test/15222.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2076.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15222.jpg,b430280f8a018b6d70925a0ff21de180e3be80bf4c48c97703c9142ff05d3aba,b430280f8a018b6d70925a0ff21de180e3be80bf4c48c97703c9142ff05d3aba
14,video_call_frame_capture,rep_02,rtv03_calcium_bottle_10,calcium_bottle,15381,data/raw/mini_cure_or/test/15381.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2077.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15381.jpg,3044e109b46467249669fac27a30509839963d8f154c84dcfeee46b6de29fab8,3044e109b46467249669fac27a30509839963d8f154c84dcfeee46b6de29fab8
15,video_call_frame_capture,rep_02,rtv03_canon_camera_04,canon_camera,13124,data/raw/mini_cure_or/test/13124.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2078.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13124.jpg,e4395ecdee4d155b0b6c9b5daf771e44e427109daa7248548d4a5f4c273ff2cc,e4395ecdee4d155b0b6c9b5daf771e44e427109daa7248548d4a5f4c273ff2cc
16,video_call_frame_capture,rep_02,rtv03_canon_camera_05,canon_camera,13641,data/raw/mini_cure_or/test/13641.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2079.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13641.jpg,8c60a9b2f8d8da10065afbc80fc8150d5e3a4b21ea552f00d7b81687e9a34fad,8c60a9b2f8d8da10065afbc80fc8150d5e3a4b21ea552f00d7b81687e9a34fad
17,video_call_frame_capture,rep_02,rtv03_canon_camera_06,canon_camera,13924,data/raw/mini_cure_or/test/13924.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2080.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13924.jpg,c11ebc33aaac3e528d4b9fb65e5b73b0f2fae4a65744bd66558fa5feea5681ae,c11ebc33aaac3e528d4b9fb65e5b73b0f2fae4a65744bd66558fa5feea5681ae
18,video_call_frame_capture,rep_02,rtv03_canon_camera_07,canon_camera,14484,data/raw/mini_cure_or/test/14484.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2081.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14484.jpg,510dcbf3c6d7655fe5b833b60af2653b6d46f3dc9f2a93b424a44e1c719c826e,510dcbf3c6d7655fe5b833b60af2653b6d46f3dc9f2a93b424a44e1c719c826e
19,video_call_frame_capture,rep_02,rtv03_canon_camera_08,canon_camera,15716,data/raw/mini_cure_or/test/15716.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2082.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15716.jpg,9f8a79965df2f9fa75778e70288cca2b8cdb9047e4e25905100b3a30afccb6ee,9f8a79965df2f9fa75778e70288cca2b8cdb9047e4e25905100b3a30afccb6ee
20,video_call_frame_capture,rep_02,rtv03_canon_camera_09,canon_camera,16451,data/raw/mini_cure_or/test/16451.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2083.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16451.jpg,f617473b303260c1152083dd983509b5cb591ce6ddbcb39d773b1d2b6aabea3d,f617473b303260c1152083dd983509b5cb591ce6ddbcb39d773b1d2b6aabea3d
21,video_call_frame_capture,rep_02,rtv03_canon_camera_10,canon_camera,16481,data/raw/mini_cure_or/test/16481.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2084.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16481.jpg,e7bca4e4b162835910f343ae0be8f656b9eb555a747dd370d9a6e21dd694f5f1,e7bca4e4b162835910f343ae0be8f656b9eb555a747dd370d9a6e21dd694f5f1
22,video_call_frame_capture,rep_02,rtv03_dymo_label_maker_04,dymo_label_maker,12706,data/raw/mini_cure_or/test/12706.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2085.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12706.jpg,c5699b35a8f4993cd1c6821e2723a2111068eb92d7cccc26dbd86912b5508bd3,c5699b35a8f4993cd1c6821e2723a2111068eb92d7cccc26dbd86912b5508bd3
23,video_call_frame_capture,rep_02,rtv03_dymo_label_maker_05,dymo_label_maker,13291,data/raw/mini_cure_or/test/13291.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2086.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13291.jpg,100168da287c3b5b8eaf6006c654da8a57e030804a616c73d6130ad40f4dd189,100168da287c3b5b8eaf6006c654da8a57e030804a616c73d6130ad40f4dd189
24,video_call_frame_capture,rep_02,rtv03_dymo_label_maker_06,dymo_label_maker,13725,data/raw/mini_cure_or/test/13725.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2087.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13725.jpg,59c759f15c0f41076ced4fe5b2102579964638448e76089a83953b65e5582d11,59c759f15c0f41076ced4fe5b2102579964638448e76089a83953b65e5582d11
25,video_call_frame_capture,rep_02,rtv03_dymo_label_maker_07,dymo_label_maker,14754,data/raw/mini_cure_or/test/14754.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2088.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14754.jpg,f900572298a2c3d67585fad1a8d55ebc34ed195354bbec6d169d834bdd7edebe,f900572298a2c3d67585fad1a8d55ebc34ed195354bbec6d169d834bdd7edebe
26,video_call_frame_capture,rep_02,rtv03_dymo_label_maker_08,dymo_label_maker,14836,data/raw/mini_cure_or/test/14836.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2089.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14836.jpg,6165a0225de1ff38266b57184075cba4f83a592e1796229587989e173c7f9ae3,6165a0225de1ff38266b57184075cba4f83a592e1796229587989e173c7f9ae3
